time,value,value_max,value_min
30/04/2020 03:00,0.593893287,0.6199355,0.5573608
30/04/2020 03:30,0.591056948,0.6127672,0.567979
30/04/2020 04:00,0.598331968,0.62410575,0.5731979
30/04/2020 04:30,0.615513625,0.6435835,0.579582
30/04/2020 05:00,0.628930394,0.68444926,0.5653219
30/04/2020 05:30,0.694758994,0.7509596,0.6042575
30/04/2020 06:00,0.706563546,0.7771146,0.5669284
30/04/2020 06:30,0.573656972,0.7134806,0.41407683
30/04/2020 07:00,0.620721071,0.7902154,0.08117501
30/04/2020 07:30,0.471603216,0.8084036,-0.000698589
30/04/2020 08:00,0.723105333,0.84610367,0.5286836
30/04/2020 08:30,0.461258702,0.62803453,0.31575707
30/04/2020 09:00,0.524973908,0.6581593,0.24271151
30/04/2020 09:30,0.774219656,0.8417383,0.69182914
30/04/2020 10:00,0.289416111,0.7724362,-0.06148673
30/04/2020 10:30,-0.115182525,0.48158783,-1.3318887
30/04/2020 11:00,0.52621941,0.9722526,-0.7774065
30/04/2020 11:30,-0.388444585,0.69548285,-1.3849901
30/04/2020 12:00,-0.228740652,0.5366771,-1.4311522
30/04/2020 12:30,0.427018635,0.94416636,-0.36356574
30/04/2020 13:00,-0.792596451,0.4640313,-1.5239507
30/04/2020 13:30,-0.580301548,0.5533409,-1.5424471
30/04/2020 14:00,-0.17465654,0.40155518,-1.5300459
30/04/2020 14:30,-0.528174565,0.30427966,-1.5396091
30/04/2020 15:00,0.183930463,0.43969148,-0.45080808
30/04/2020 15:30,-0.041960715,0.5946457,-1.1846049
30/04/2020 16:00,-0.074609824,0.70073336,-0.503681
30/04/2020 16:30,0.113155806,0.3601853,-0.12285175
30/04/2020 17:00,0.550333469,0.86968523,0.3703231
30/04/2020 17:30,0.896774399,1.089354,0.58107626
30/04/2020 18:00,1.078152962,1.1917818,0.93820095
30/04/2020 18:30,1.002067916,1.0560484,0.927784
30/04/2020 19:00,1.055143583,1.1279955,1.0054634
30/04/2020 19:30,1.069577253,1.1151974,1.0314662
30/04/2020 20:00,1.05404739,1.1089181,1.0026419
30/04/2020 20:30,0.979854632,1.051973,0.9255034
30/04/2020 21:00,0.923429325,0.9550926,0.8948601
30/04/2020 21:30,0.832539716,0.9190671,0.7999555
30/04/2020 22:00,0.770286751,0.83427614,0.7329934
30/04/2020 22:30,0.728510708,0.7586786,0.69039184
30/04/2020 23:00,0.710951399,0.75215966,0.6466813
30/04/2020 23:30,0.678337428,0.7253989,0.65288955
01/05/2020 00:00,0.832275111,0.8576636,0.7807391
01/05/2020 00:30,0.794379704,0.8301736,0.76690924
01/05/2020 01:00,0.751363878,0.7798833,0.7150494
01/05/2020 01:30,0.69599149,0.73119795,0.6569831
01/05/2020 02:00,0.658710129,0.7021574,0.6025265
01/05/2020 02:30,0.623461,0.6425704,0.6006879
01/05/2020 03:00,0.606978786,0.65793496,0.57858473
01/05/2020 03:30,0.61655748,0.64670503,0.5919986
01/05/2020 04:00,0.619975364,0.6343745,0.6047233
01/05/2020 04:30,0.63655347,0.6706844,0.57920676
01/05/2020 05:00,0.64366444,0.6810685,0.6046424
01/05/2020 05:30,0.691633697,0.7492863,0.6514955
01/05/2020 06:00,0.543459381,0.6816861,0.30877292
01/05/2020 06:30,0.382213206,0.61288625,0.093026124
01/05/2020 07:00,-0.003333229,0.2533929,-0.13083088
01/05/2020 07:30,-0.273349432,-0.07102455,-0.58068556
01/05/2020 08:00,-0.062006432,0.6001576,-1.0981
01/05/2020 08:30,0.183027761,0.73458225,-1.2031143
01/05/2020 09:00,-0.326363109,0.7025015,-1.4801562
01/05/2020 09:30,-0.531381862,0.6183436,-1.4900637
01/05/2020 10:00,-0.414751363,0.557597,-1.5290422
01/05/2020 10:30,-0.866000522,0.4975419,-1.4802836
01/05/2020 11:00,-0.422775833,0.4641147,-1.5248171
01/05/2020 11:30,-0.504650774,0.6603007,-1.3924546
01/05/2020 12:00,-1.055007976,0.13666941,-1.5198919
01/05/2020 12:30,-0.93157698,0.3207066,-1.526602
01/05/2020 13:00,-1.47979222,-0.7701306,-1.5809668
01/05/2020 13:30,-1.513605448,-0.88045704,-1.59799
01/05/2020 14:00,-1.413143906,-0.41376072,-1.6231737
01/05/2020 14:30,-1.338959883,-1.1636304,-1.5117872
01/05/2020 15:00,-0.934094344,-0.38465506,-1.2482284
01/05/2020 15:30,-0.66792856,-0.5164904,-0.8127412
01/05/2020 16:00,0.115548708,0.75648665,-0.60770375
01/05/2020 16:30,0.347385681,0.9424125,-0.34975222
01/05/2020 17:00,0.56231748,1.0335228,0.222205
01/05/2020 17:30,0.803907606,0.91670805,0.61584294
01/05/2020 18:00,0.979747582,1.028071,0.9262525
01/05/2020 18:30,1.018447373,1.0771375,0.9669794
01/05/2020 19:00,1.053495253,1.1000646,0.98457366
01/05/2020 19:30,1.036667667,1.0763991,0.99057084
01/05/2020 20:00,1.004682614,1.0910949,0.9649219
01/05/2020 20:30,0.973622066,1.0395168,0.92510194
01/05/2020 21:00,0.926182149,1.0018696,0.86228245
01/05/2020 21:30,0.854089943,0.92501676,0.7677581
01/05/2020 22:00,0.775780918,0.8065685,0.73424697
01/05/2020 22:30,0.73031437,0.75075984,0.7078354
01/05/2020 23:00,0.714090286,0.76479506,0.68271136
01/05/2020 23:30,0.67527062,0.70457995,0.6486136
02/05/2020 00:00,0.812102836,0.84983754,0.7590861
02/05/2020 00:30,0.787534173,0.81998575,0.7563487
02/05/2020 01:00,0.738586468,0.7871388,0.696568
02/05/2020 01:30,0.712370095,0.7504297,0.6629831
02/05/2020 02:00,0.657929271,0.6966198,0.6321488
02/05/2020 02:30,0.613612531,0.64108455,0.5889453
02/05/2020 03:00,0.593747777,0.63298327,0.5628311
02/05/2020 03:30,0.581047649,0.6010203,0.5541014
02/05/2020 04:00,0.6067833,0.6364724,0.56387377
02/05/2020 04:30,0.587701213,0.624773,0.55023533
02/05/2020 05:00,0.604510343,0.6349132,0.57401896
02/05/2020 05:30,0.5871687,0.63885,0.5041844
02/05/2020 06:00,0.37736467,0.53941447,0.22913776
02/05/2020 06:30,0.116270143,0.29184285,-0.06605973
02/05/2020 07:00,-0.173882335,0.1344491,-0.4838508
02/05/2020 07:30,-0.422334697,0.1554358,-0.9575396
02/05/2020 08:00,0.239220926,0.6364325,-0.98977953
02/05/2020 08:30,0.173182426,0.54791033,-1.0946834
02/05/2020 09:00,0.049651628,0.36638796,-1.1717392
02/05/2020 09:30,-0.186805433,0.37562108,-1.4183843
02/05/2020 10:00,-0.863093938,0.25878856,-1.4803765
02/05/2020 10:30,-1.188533134,-0.41337332,-1.4602354
02/05/2020 11:00,-1.045316979,0.054716177,-1.4330848
02/05/2020 11:30,-1.397361853,-1.34134,-1.4519581
02/05/2020 12:00,-1.102836067,-0.052043065,-1.4680986
02/05/2020 12:30,-1.443949655,-0.90899575,-1.5878115
02/05/2020 13:00,-1.502210943,-1.2849272,-1.5670497
02/05/2020 13:30,-1.292659733,-0.44966617,-1.5592924
02/05/2020 14:00,-1.334058665,-0.96684796,-1.5201087
02/05/2020 14:30,-1.125053693,0.001052387,-1.3536615
02/05/2020 15:00,-0.742725439,0.332745,-1.1188062
02/05/2020 15:30,-0.114173168,0.6184064,-0.97248787
02/05/2020 16:00,0.128618566,0.6439021,-0.5417065
02/05/2020 16:30,0.37439129,0.63429916,-0.2061285
02/05/2020 17:00,0.568834191,0.9172636,0.26690426
02/05/2020 17:30,0.768787983,0.9270654,0.6216917
02/05/2020 18:00,0.889761782,0.96991205,0.7920348
02/05/2020 18:30,1.013265412,1.0807582,0.92897713
02/05/2020 19:00,1.030580057,1.0812359,1.0021989
02/05/2020 19:30,1.017857916,1.0859708,0.96418643
02/05/2020 20:00,1.033092177,1.0770942,0.9945305
02/05/2020 20:30,0.954208499,0.9975222,0.9240373
02/05/2020 21:00,0.884241435,0.9417523,0.83957183
02/05/2020 21:30,0.820742713,0.8650803,0.76142764
02/05/2020 22:00,0.750066716,0.81055766,0.6984894
02/05/2020 22:30,0.692057664,0.73333067,0.6557037
02/05/2020 23:00,0.68955973,0.7128656,0.649497
02/05/2020 23:30,0.647419445,0.6777187,0.6099087
03/05/2020 00:00,0.78671315,0.822101,0.7086749
03/05/2020 00:30,0.75774738,0.8008975,0.7214804
03/05/2020 01:00,0.699303776,0.7414046,0.6690521
03/05/2020 01:30,0.646496957,0.7241138,0.607105
03/05/2020 02:00,0.61389266,0.6315171,0.59053177
03/05/2020 02:30,0.583674538,0.60635334,0.5504637
03/05/2020 03:00,0.56435519,0.5869153,0.5493543
03/05/2020 03:30,0.547976351,0.57017577,0.51995194
03/05/2020 04:00,0.557981715,0.5771387,0.53955513
03/05/2020 04:30,0.546978563,0.5758886,0.5223344
03/05/2020 05:00,0.58334752,0.6238102,0.5571504
03/05/2020 05:30,0.579732577,0.6132285,0.5494686
03/05/2020 06:00,0.534860735,0.62651557,0.48241115
03/05/2020 06:30,0.54869468,0.60555434,0.45539558
03/05/2020 07:00,0.563875828,0.6346666,0.4606581
03/05/2020 07:30,0.50206606,0.60322523,0.37952596
03/05/2020 08:00,0.480190294,0.56161004,0.36290637
03/05/2020 08:30,0.570892968,0.6710652,0.47788295
03/05/2020 09:00,0.616267875,0.686379,0.54764754
03/05/2020 09:30,0.504848552,0.57266414,0.42346746
03/05/2020 10:00,0.502635122,0.6276677,0.2855999
03/05/2020 10:30,0.618815663,0.7191321,0.4925838
03/05/2020 11:00,0.79088043,0.89498055,0.6191291
03/05/2020 11:30,0.828997715,0.9883749,0.60329735
03/05/2020 12:00,0.797054393,0.9477437,0.672573
03/05/2020 12:30,0.757347375,0.88807005,0.56572187
03/05/2020 13:00,0.563784009,0.74601954,0.35271427
03/05/2020 13:30,0.629932412,0.71068215,0.41322643
03/05/2020 14:00,0.696074975,0.8241802,0.5374051
03/05/2020 14:30,0.825666122,0.93217397,0.62520975
03/05/2020 15:00,1.030311386,1.1823386,0.8822505
03/05/2020 15:30,1.055407857,1.1567534,0.9339681
03/05/2020 16:00,1.304699763,1.4348679,1.0879878
03/05/2020 16:30,1.42671938,1.4806167,1.3715881
03/05/2020 17:00,1.345444043,1.4579666,1.2643387
03/05/2020 17:30,1.224338397,1.2730105,1.1644003
03/05/2020 18:00,1.266005667,1.3393975,1.1677355
03/05/2020 18:30,1.153936757,1.221852,1.12451
03/05/2020 19:00,1.133396013,1.1819829,1.0986546
03/05/2020 19:30,1.106609413,1.1494693,1.0598369
03/05/2020 20:00,1.012881087,1.0647572,0.96703684
03/05/2020 20:30,0.977434133,1.0311041,0.9221674
03/05/2020 21:00,0.917077853,0.99330825,0.8522746
03/05/2020 21:30,0.815378224,0.8677595,0.7722449
03/05/2020 22:00,0.76982029,0.8333761,0.71273845
03/05/2020 22:30,0.660192131,0.70026076,0.6162795
03/05/2020 23:00,0.659962373,0.68149203,0.63525766
03/05/2020 23:30,0.651567347,0.6825997,0.6180121
04/05/2020 00:00,0.790903912,0.8296881,0.7342571
04/05/2020 00:30,0.766770094,0.80578285,0.7407334
04/05/2020 01:00,0.718948257,0.7496921,0.6781177
04/05/2020 01:30,0.662283936,0.6953632,0.6356514
04/05/2020 02:00,0.631080194,0.6534701,0.60459507
04/05/2020 02:30,0.591651989,0.621726,0.5538848
04/05/2020 03:00,0.571610273,0.61001664,0.5461973
04/05/2020 03:30,0.564692043,0.5917648,0.5400319
04/05/2020 04:00,0.571194963,0.59785885,0.54967785
04/05/2020 04:30,0.584927746,0.6283802,0.5476136
04/05/2020 05:00,0.599235951,0.6380214,0.5458837
04/05/2020 05:30,0.505560581,0.5731045,0.43037483
04/05/2020 06:00,0.509615607,0.59910786,0.3749536
04/05/2020 06:30,0.358379637,0.401811,0.22733222
04/05/2020 07:00,0.320531108,0.46457243,0.20914029
04/05/2020 07:30,0.38098364,0.55704707,0.16578306
04/05/2020 08:00,0.325841089,0.53381675,-0.1936673
04/05/2020 08:30,0.275081527,0.39042345,-0.005886977
04/05/2020 09:00,0.018820212,0.33002865,-0.3446795
04/05/2020 09:30,-0.501879904,-0.09610204,-1.15605
04/05/2020 10:00,-0.706595984,-0.12189675,-1.5163012
04/05/2020 10:30,-0.873760637,-0.29549363,-1.5407192
04/05/2020 11:00,-0.488480318,0.003859439,-1.4603376
04/05/2020 11:30,-0.403069446,0.22091861,-1.4888207
04/05/2020 12:00,-0.084991767,0.22014675,-0.88114524
04/05/2020 12:30,-0.408720185,0.33653456,-1.4780875
04/05/2020 13:00,-0.249693223,0.2886383,-1.5973895
04/05/2020 13:30,-0.691202121,0.17483011,-1.6167151
04/05/2020 14:00,-0.294678037,0.30615184,-1.6450627
04/05/2020 14:30,-0.293653779,0.36132815,-1.3879393
04/05/2020 15:00,-0.523772196,0.41651258,-1.4669158
04/05/2020 15:30,-0.105300184,0.3924888,-0.7931168
04/05/2020 16:00,-0.234042102,-0.08663981,-0.485189
04/05/2020 16:30,0.320154081,0.76619494,-0.31077528
04/05/2020 17:00,0.506590993,0.9302574,0.25915352
04/05/2020 17:30,0.73982985,0.8745576,0.5492656
04/05/2020 18:00,0.935071272,0.99219453,0.79892415
04/05/2020 18:30,0.952389028,1.0056816,0.8840848
04/05/2020 19:00,0.971795765,1.0093806,0.9350658
04/05/2020 19:30,1.008638229,1.0721277,0.94779456
04/05/2020 20:00,1.011225272,1.0980453,0.93788826
04/05/2020 20:30,0.928796692,0.97083074,0.88635325
04/05/2020 21:00,0.849746172,0.88567024,0.8091446
04/05/2020 21:30,0.78176734,0.8454872,0.725579
04/05/2020 22:00,0.721366273,0.7529456,0.6693312
04/05/2020 22:30,0.656952528,0.68158776,0.63330805
04/05/2020 23:00,0.66197396,0.6923545,0.637852
04/05/2020 23:30,0.645470969,0.6840821,0.6214626
05/05/2020 00:00,0.786428016,0.82231313,0.7232236
05/05/2020 00:30,0.769687536,0.79221684,0.7434939
05/05/2020 01:00,0.726052609,0.75862116,0.69079554
05/05/2020 01:30,0.663761708,0.6959495,0.6305308
05/05/2020 02:00,0.637537956,0.66126996,0.6026678
05/05/2020 02:30,0.588632318,0.62027097,0.55741906
05/05/2020 03:00,0.549519545,0.5743334,0.5193156
05/05/2020 03:30,0.561171311,0.587372,0.52888507
05/05/2020 04:00,0.566646612,0.5876272,0.53805584
05/05/2020 04:30,0.573272871,0.5988276,0.54928017
05/05/2020 05:00,0.622972573,0.65195334,0.59395653
05/05/2020 05:30,0.645746166,0.6942622,0.60052806
05/05/2020 06:00,0.628626356,0.69808716,0.55849236
05/05/2020 06:30,0.671759926,0.7019264,0.615057
05/05/2020 07:00,0.619232114,0.6992333,0.57595325
05/05/2020 07:30,0.623874648,0.72316426,0.51843417
05/05/2020 08:00,0.496878804,0.7071036,0.35827228
05/05/2020 08:30,0.467121847,0.6044137,0.3559825
05/05/2020 09:00,0.361129144,0.5866499,-0.001130991
05/05/2020 09:30,0.021209514,0.33399788,-0.6937853
05/05/2020 10:00,0.427021173,0.502624,0.3540196
05/05/2020 10:30,0.465965794,0.52195764,0.4105522
05/05/2020 11:00,0.551862623,0.72043645,0.41691718
05/05/2020 11:30,0.890079204,0.9473734,0.7014009
05/05/2020 12:00,0.905961127,0.9973038,0.828076
05/05/2020 12:30,0.821826129,0.9418861,0.7077239
05/05/2020 13:00,0.61136706,0.69988275,0.50428516
05/05/2020 13:30,0.539619387,0.60094833,0.42774975
05/05/2020 14:00,0.511758905,0.80468726,0.44743964
05/05/2020 14:30,0.221321995,0.42446783,-0.27405894
05/05/2020 15:00,0.040396771,0.34192142,-0.16898675
05/05/2020 15:30,0.415976116,0.6978518,0.1555224
05/05/2020 16:00,0.395397883,0.5769194,0.012852637
05/05/2020 16:30,0.589594149,0.7605649,0.40647173
05/05/2020 17:00,0.803205369,0.9678887,0.65966374
05/05/2020 17:30,0.967046491,1.0198802,0.9019588
05/05/2020 18:00,1.046989074,1.1215204,0.93334997
05/05/2020 18:30,0.999668304,1.069399,0.95436
05/05/2020 19:00,1.011807417,1.080814,0.9663398
05/05/2020 19:30,1.002447112,1.0706435,0.9640908
05/05/2020 20:00,1.037891167,1.1053108,0.9724944
05/05/2020 20:30,0.959566877,0.99926734,0.9260711
05/05/2020 21:00,0.909708951,0.96507686,0.85858
05/05/2020 21:30,0.81794853,0.881372,0.7712658
05/05/2020 22:00,0.75555145,0.83162916,0.6820296
05/05/2020 22:30,0.664809832,0.7127962,0.62305784
05/05/2020 23:00,0.680558542,0.7183155,0.6581824
05/05/2020 23:30,0.666919722,0.69853556,0.6403687
06/05/2020 00:00,0.807667279,0.83034295,0.74909586
06/05/2020 00:30,0.776994055,0.80505705,0.7474954
06/05/2020 01:00,0.73652276,0.7601917,0.7084071
06/05/2020 01:30,0.681235831,0.7096607,0.6550992
06/05/2020 02:00,0.668342569,0.6977994,0.63677883
06/05/2020 02:30,0.615403713,0.64926904,0.5681786
06/05/2020 03:00,0.583516746,0.6075069,0.5651079
06/05/2020 03:30,0.593381328,0.627587,0.5665175
06/05/2020 04:00,0.593507742,0.6170423,0.57440233
06/05/2020 04:30,0.603384102,0.62642896,0.58010066
06/05/2020 05:00,0.596523931,0.67749,0.5501453
06/05/2020 05:30,0.551300529,0.5932956,0.5009352
06/05/2020 06:00,0.438030934,0.5384038,0.30572793
06/05/2020 06:30,0.23584976,0.37266043,0.07253865
06/05/2020 07:00,-0.0450586,0.095983565,-0.19528528
06/05/2020 07:30,-0.326705045,-0.1571535,-0.4501501
06/05/2020 08:00,-0.60396887,-0.44229597,-0.72301745
06/05/2020 08:30,-0.848742983,-0.71158123,-0.9716377
06/05/2020 09:00,-1.055881479,-0.9535083,-1.145147
06/05/2020 09:30,-1.252692473,-1.1359836,-1.3521289
06/05/2020 10:00,-1.358754077,-1.298222,-1.5106127
06/05/2020 10:30,-1.39225691,-1.2970675,-1.4987811
06/05/2020 11:00,-1.395543179,-1.3208457,-1.496591
06/05/2020 11:30,-1.390231057,-1.2798334,-1.4823802
06/05/2020 12:00,-1.336757249,-0.3988485,-1.5347862
06/05/2020 12:30,-1.462216907,-1.3784224,-1.5966399
06/05/2020 13:00,-1.470715943,-1.4081091,-1.5207971
06/05/2020 13:30,-1.485617853,-1.4350617,-1.5557898
06/05/2020 14:00,-1.413097723,-1.2966992,-1.4984195
06/05/2020 14:30,-1.193456313,-1.0662911,-1.3429748
06/05/2020 15:00,-0.901446447,-0.7194612,-1.0361218
06/05/2020 15:30,-0.561236517,-0.33539197,-0.71719134
06/05/2020 16:00,-0.174059182,-0.035003763,-0.33928987
06/05/2020 16:30,0.154034299,0.3185805,-0.03224208
06/05/2020 17:00,0.479250163,0.677251,0.31057516
06/05/2020 17:30,0.71091978,0.81283534,0.6205425
06/05/2020 18:00,0.892348024,0.984802,0.7728722
06/05/2020 18:30,0.990421439,1.0767673,0.93706554
06/05/2020 19:00,0.943801952,1.0169952,0.87708104
06/05/2020 19:30,0.986971698,1.0567428,0.925642
06/05/2020 20:00,1.009480934,1.0567815,0.96386796
06/05/2020 20:30,0.96245481,1.0060358,0.93011206
06/05/2020 21:00,0.921100462,0.9819337,0.85870785
06/05/2020 21:30,0.7998373,0.8674525,0.73000985
06/05/2020 22:00,0.72368666,0.774461,0.67734534
06/05/2020 22:30,0.655828926,0.68437445,0.62464744
06/05/2020 23:00,0.668258277,0.694426,0.64447653
06/05/2020 23:30,0.642051253,0.66401684,0.62096184
07/05/2020 00:00,0.759983113,0.78184986,0.71188617
07/05/2020 00:30,0.723215648,0.7590494,0.699456
07/05/2020 01:00,0.69053148,0.7183882,0.6556278
07/05/2020 01:30,0.627321755,0.6734579,0.5922516
07/05/2020 02:00,0.603586775,0.61590976,0.5905571
07/05/2020 02:30,0.573776828,0.6059905,0.538941
07/05/2020 03:00,0.553669145,0.58945155,0.51987755
07/05/2020 03:30,0.554787484,0.57370025,0.5350154
07/05/2020 04:00,0.551340242,0.5900214,0.52185047
07/05/2020 04:30,0.542540825,0.5691245,0.50757056
07/05/2020 05:00,0.559125286,0.6390623,0.5076056
07/05/2020 05:30,0.468809012,0.5757166,0.32198134
07/05/2020 06:00,0.251790236,0.31608957,0.20397137
07/05/2020 06:30,0.206359207,0.39805132,0.01685594
07/05/2020 07:00,0.248313978,0.39388275,-0.110298395
07/05/2020 07:30,0.195984581,0.37099817,-0.18406235
07/05/2020 08:00,0.062687634,0.25646076,-0.25720793
07/05/2020 08:30,0.140637785,0.26007462,-0.040561173
07/05/2020 09:00,0.094569833,0.28192365,-0.10126298
07/05/2020 09:30,-0.913834995,-0.18538733,-1.5631741
07/05/2020 10:00,-1.191843888,0.07944801,-1.5471498
07/05/2020 10:30,-1.126296562,-0.24950129,-1.5754328
07/05/2020 11:00,-1.293933109,-0.82418835,-1.4426669
07/05/2020 11:30,-1.359655903,-1.2804573,-1.4602958
07/05/2020 12:00,-1.376822847,-1.1342285,-1.4702812
07/05/2020 12:30,-1.0833522,0.07556843,-1.4927375
07/05/2020 13:00,-0.265998604,0.16859019,-1.6027892
07/05/2020 13:30,-0.064501841,0.09618771,-0.44960806
07/05/2020 14:00,-0.153257864,0.111756615,-1.5146521
07/05/2020 14:30,-1.148238139,-0.049506105,-1.5288689
07/05/2020 15:00,-0.629192247,0.4039786,-0.9921009
07/05/2020 15:30,-0.436220231,0.54988986,-0.7554866
07/05/2020 16:00,-0.064250768,0.6753272,-0.35819796
07/05/2020 16:30,0.112071273,0.2420264,-0.018911585
07/05/2020 17:00,0.426452173,0.9031756,0.2595498
07/05/2020 17:30,0.679001649,0.82819015,0.47592142
07/05/2020 18:00,0.901122147,0.96870506,0.8342502
07/05/2020 18:30,0.968937494,1.0190406,0.91032016
07/05/2020 19:00,0.968506571,1.0160843,0.87322265
07/05/2020 19:30,0.956857138,1.0092702,0.91786945
07/05/2020 20:00,0.992701938,1.0245404,0.95612967
07/05/2020 20:30,0.955788311,0.98836666,0.92506987
07/05/2020 21:00,0.911012636,0.9506598,0.86935276
07/05/2020 21:30,0.803701517,0.8775657,0.7567117
07/05/2020 22:00,0.742704093,0.7755913,0.70050776
07/05/2020 22:30,0.704368435,0.73647386,0.6617335
07/05/2020 23:00,0.664259764,0.69021744,0.6405973
07/05/2020 23:30,0.665779244,0.700871,0.6394468
08/05/2020 00:00,0.782123251,0.8091212,0.73219514
08/05/2020 00:30,0.733889183,0.75884354,0.70793027
08/05/2020 01:00,0.686749681,0.7250966,0.64450127
08/05/2020 01:30,0.626961903,0.6496594,0.59209865
08/05/2020 02:00,0.577154624,0.60176235,0.5543306
08/05/2020 02:30,0.550990361,0.58229154,0.52272487
08/05/2020 03:00,0.529692321,0.57033265,0.5015662
08/05/2020 03:30,0.526654643,0.5404351,0.5092034
08/05/2020 04:00,0.539264078,0.56226236,0.5108686
08/05/2020 04:30,0.490796766,0.5156523,0.46433794
08/05/2020 05:00,0.46979966,0.5009239,0.4324756
08/05/2020 05:30,0.512831177,0.5576388,0.47425634
08/05/2020 06:00,0.364601882,0.5256097,0.15746713
08/05/2020 06:30,0.084600061,0.18466355,-0.01702085
08/05/2020 07:00,0.080602413,0.19990347,-0.06336655
08/05/2020 07:30,0.115306547,0.18690291,-0.006575971
08/05/2020 08:00,-0.200953107,0.07045614,-0.4507954
08/05/2020 08:30,-0.370596908,-0.012754534,-0.8523042
08/05/2020 09:00,-0.744086812,-0.27356502,-1.1092168
08/05/2020 09:30,-0.916538851,-0.3600446,-1.2541162
08/05/2020 10:00,-0.763196321,-0.08217189,-1.2162162
08/05/2020 10:30,-0.408898029,-0.08452621,-1.3641459
08/05/2020 11:00,-0.961068169,-0.6264929,-1.4408908
08/05/2020 11:30,-1.076633915,-0.23043689,-1.3623458
08/05/2020 12:00,-0.545837791,-0.32453457,-1.1407039
08/05/2020 12:30,-0.371592226,-0.181434,-0.58657897
08/05/2020 13:00,-0.786890375,-0.3431366,-1.5231351
08/05/2020 13:30,-0.343539047,-0.10829944,-0.6086663
08/05/2020 14:00,-0.603147274,-0.26260626,-0.9826559
08/05/2020 14:30,-0.775284693,0.011155391,-1.4197818
08/05/2020 15:00,-0.55931215,-0.031906754,-1.052509
08/05/2020 15:30,-0.689327992,-0.3395532,-0.92790383
08/05/2020 16:00,-0.179965084,0.19913387,-0.4624041
08/05/2020 16:30,0.042251219,0.21393958,-0.13895707
08/05/2020 17:00,0.327233494,0.47133604,0.20189378
08/05/2020 17:30,0.616343378,0.74023354,0.47938302
08/05/2020 18:00,0.829318193,0.93299216,0.71153134
08/05/2020 18:30,0.882047373,0.9605424,0.83516455
08/05/2020 19:00,0.926642107,0.9570634,0.8930169
08/05/2020 19:30,0.928073657,0.97912186,0.89506465
08/05/2020 20:00,0.924783932,0.95051324,0.8933632
08/05/2020 20:30,0.912268137,0.952832,0.8593172
08/05/2020 21:00,0.88390264,0.9570951,0.839509
08/05/2020 21:30,0.810840185,0.8600497,0.7612044
08/05/2020 22:00,0.757819102,0.82154566,0.70888966
08/05/2020 22:30,0.686700699,0.7202345,0.65339774
08/05/2020 23:00,0.687449083,0.7209022,0.64655334
08/05/2020 23:30,0.660542934,0.6888373,0.62749356
09/05/2020 00:00,0.750031689,0.8073221,0.7160552
09/05/2020 00:30,0.70010012,0.7410427,0.6580048
09/05/2020 01:00,0.643321694,0.67379105,0.6089474
09/05/2020 01:30,0.5918288,0.62924886,0.5579317
09/05/2020 02:00,0.54863106,0.5777348,0.5233199
09/05/2020 02:30,0.541628432,0.58003116,0.50681275
09/05/2020 03:00,0.509306187,0.5414871,0.488254
09/05/2020 03:30,0.529183718,0.5542944,0.5003524
09/05/2020 04:00,0.500736254,0.5200878,0.47307125
09/05/2020 04:30,0.514714437,0.5409217,0.4741083
09/05/2020 05:00,0.458809605,0.49627742,0.42923376
09/05/2020 05:30,0.406904208,0.4789435,0.3374442
09/05/2020 06:00,0.286524311,0.36374187,0.24868134
09/05/2020 06:30,0.060661688,0.28175837,-0.048341732
09/05/2020 07:00,-0.157814015,-0.034517743,-0.31296483
09/05/2020 07:30,-0.36813492,-0.27286902,-0.50423914
09/05/2020 08:00,-0.461042037,-0.34158766,-0.6419357
09/05/2020 08:30,-0.788674054,-0.7048882,-0.8649582
09/05/2020 09:00,-0.881835329,-0.7658826,-1.0634094
09/05/2020 09:30,-1.088634619,-0.9742019,-1.182785
09/05/2020 10:00,-1.222922933,-1.1056701,-1.3191898
09/05/2020 10:30,-1.24297179,-1.083205,-1.3824261
09/05/2020 11:00,-1.301977914,-1.2546388,-1.3560106
09/05/2020 11:30,-1.149500605,-0.7845166,-1.2780547
09/05/2020 12:00,-1.300900921,-0.25436854,-1.4221075
09/05/2020 12:30,-1.321177295,-0.169441,-1.4777062
09/05/2020 13:00,-1.297515536,-0.7908655,-1.4913394
09/05/2020 13:30,-1.38037716,-1.286332,-1.4583654
09/05/2020 14:00,-1.34259183,-1.1142254,-1.4313121
09/05/2020 14:30,-0.758583319,-0.30443665,-1.0756125
09/05/2020 15:00,-0.580728975,-0.28614894,-0.93611634
09/05/2020 15:30,-0.467016516,-0.2166268,-0.6874035
09/05/2020 16:00,-0.290593155,0.046557263,-0.51043487
09/05/2020 16:30,0.095779921,0.23934525,-0.11596733
09/05/2020 17:00,0.399114681,0.6010171,0.19907509
09/05/2020 17:30,0.574365083,0.6213403,0.5174713
09/05/2020 18:00,0.714158872,0.8083002,0.577728
09/05/2020 18:30,0.798844015,0.8359094,0.738488
09/05/2020 19:00,0.848100147,0.8947146,0.7866632
09/05/2020 19:30,0.907343718,0.94151074,0.85248154
09/05/2020 20:00,0.943558618,0.98590374,0.8877421
09/05/2020 20:30,0.910300014,0.94762427,0.8832615
09/05/2020 21:00,0.848596897,0.9311296,0.79005045
09/05/2020 21:30,0.788980252,0.82872,0.75709873
09/05/2020 22:00,0.741132418,0.78226143,0.6975624
09/05/2020 22:30,0.678365892,0.7328299,0.6488196
